code,name,price,date
sz000698,ST沈化,3.35,2024-03-15
sz000700,模塑科技,17.6,2024-03-15
sz000701,厦门信达,4.6,2024-03-15
sz000702,正虹科技,5.3,2024-03-15
sz000703,恒逸石化,14.56,2024-03-15
sz000705,浙江震元,6.28,2024-03-15
sz000707,双环科技,4.42,2024-03-15
sz000708,中信特钢,13.12,2024-03-15
sz000709,河钢股份,1.99,2024-03-15
sz000710,贝瑞基因,8.03,2024-03-15
sz000711,ST京蓝,5.26,2024-03-15
sz000712,锦龙股份,9.05,2024-03-15
sz000713,国投丰乐,5.5,2024-03-15
sz000715,中兴商业,4.78,2024-03-15
sz000716,黑芝麻,4.3,2024-03-15
sz000717,中南股份,2.2,2024-03-15
sz000718,苏宁环球,1.76,2024-03-15
sz000719,中原传媒,11.36,2024-03-15
sz000720,新能泰山,3.58,2024-03-15
sz000721,西安饮食,5.68,2024-03-15
sz000722,湖南发展,11.85,2024-03-15
sz000723,美锦能源,3.37,2024-03-15
sz000725,京东方Ａ,8.38,2024-03-15
sz000726,鲁 泰Ａ,5.7,2024-03-15
sz000727,冠捷科技,2.51,2024-03-15
sz000728,国元证券,7.53,2024-03-15
sz000729,燕京啤酒,10.73,2024-03-15
sz000731,四川美丰,5.28,2024-03-15
sz000733,振华科技,55.09,2024-03-15
sz000735,罗 牛 山,5.04,2024-03-15
sz000736,中交发展,3.96,2024-03-15
sz000737,北方铜业,13.55,2024-03-15
sz000738,航发控制,18.75,2024-03-15
sz000739,普洛药业,18.24,2024-03-15
sz000750,国海证券,3.78,2024-03-15
sz000751,锌业股份,5.63,2024-03-15
sz000752,*ST西发,7.95,2024-03-15
sz000753,漳州发展,4.57,2024-03-15
sz000755,山西高速,4.54,2024-03-15
sz000756,新华制药,14.49,2024-03-15
sz000757,浩物股份,3.84,2024-03-15
sz000758,中色股份,6.53,2024-03-15
sz000759,中百集团,6.3,2024-03-15
sz000761,本钢板材,2.2,2024-03-15
sz000762,西藏矿业,26.96,2024-03-15
sz000766,通化金马,17.55,2024-03-15
sz000767,晋控电力,3.73,2024-03-15
sz000768,中航西飞,20.99,2024-03-15
sz000776,广发证券,23.72,2024-03-15
sz000777,中核科技,18.85,2024-03-15
sz000778,新兴铸管,3.74,2024-03-15
sz000779,甘咨询,8.4,2024-03-15
sz000782,恒申新材,7.82,2024-03-15
sz000783,长江证券,9.98,2024-03-15
sz000785,居然智家,2.05,2024-03-15
sz000786,北新建材,18.1,2024-03-15
sz000788,北大医药,5.25,2024-03-15
sz000789,万年青,3.94,2024-03-15
sz000790,华神科技,3.83,2024-03-15
sz000791,甘肃能源,7.75,2024-03-15
sz000792,盐湖股份,29.41,2024-03-15
sz000793,*ST华闻,2.64,2024-03-15
sz000795,英洛华,9.73,2024-03-15
sz000796,凯撒旅业,3.91,2024-03-15
sz000797,中国武夷,2.28,2024-03-15
sz000798,中水渔业,7.52,2024-03-15
sz000799,酒鬼酒,40.48,2024-03-15
sz000800,一汽解放,6.19,2024-03-15
sz000801,四川九洲,12.4,2024-03-15
sz000802,北京文化,3.61,2024-03-15
sz000803,山高环能,6.94,2024-03-15
sz000807,云铝股份,22.42,2024-03-15
sz000809,和展能源,3.22,2024-03-15
sz000810,创维数字,12.91,2024-03-15
sz000811,冰轮环境,52.65,2024-03-15
sz000812,陕西金叶,3.25,2024-03-15
sz000813,德展健康,3.19,2024-03-15
sz000815,美利云,13.86,2024-03-15
sz000816,智慧农业,2.47,2024-03-15
sz000818,航锦科技,14.58,2024-03-15
sz000819,岳阳兴长,11.92,2024-03-15
sz000820,*ST节能,3.12,2024-03-15
sz000821,ST京机,8.41,2024-03-15
sz000822,山东海化,4.12,2024-03-15
sz000823,超声电子,22.19,2024-03-15
sz000825,太钢不锈,3.46,2024-03-15
sz000826,*ST启环,1.83,2024-03-15
sz000828,东莞控股,9.68,2024-03-15
sz000829,天音控股,7.58,2024-03-15
sz000830,鲁西化工,12.79,2024-03-15
sz000831,中国稀土,54.45,2024-03-15
sz000833,粤桂股份,23.5,2024-03-15
sz000837,秦川机床,12.43,2024-03-15
sz000838,*ST发展,1.77,2024-03-15
sz000839,国安股份,2.58,2024-03-15
sz000848,承德露露,7.99,2024-03-15
sz000850,华茂股份,4.04,2024-03-15
sz000852,石化机械,5.1,2024-03-15
sz000856,冀东装备,7.68,2024-03-15
sz000858,五 粮 液,73.21,2024-03-15
sz000859,国风新材,9.51,2024-03-15
sz000860,顺鑫农业,10.17,2024-03-15
sz000862,银星能源,4.91,2024-03-15
sz000863,三湘印象,4.3,2024-03-15
sz000868,安凯客车,3.45,2024-03-15
sz000869,张 裕Ａ,16.29,2024-03-15
sz000875,电投绿能,5.15,2024-03-15
sz000876,新 希 望,6.78,2024-03-15
sz000877,天山股份,3.76,2024-03-15
sz000878,云南铜业,16.17,2024-03-15
sz000880,潍柴重机,23.17,2024-03-15
sz000881,中广核技,6.43,2024-03-15
sz000882,华联股份,1.35,2024-03-15
sz000883,湖北能源,4.52,2024-03-15
sz000885,城发环境,12.4,2024-03-15
sz000886,海南高速,4.2,2024-03-15
sz000887,中鼎股份,19.05,2024-03-15
sz000888,峨眉山Ａ,9.32,2024-03-15
sz000889,中嘉博创,3.28,2024-03-15
sz000890,法尔胜,8.12,2024-03-15
sz000892,欢瑞世纪,3.42,2024-03-15
sz000893,亚钾国际,44.92,2024-03-15
sz000895,双汇发展,23.3,2024-03-15
sz000897,津滨发展,1.7,2024-03-15
sz000898,鞍钢股份,1.89,2024-03-15
sz000899,赣能股份,9.96,2024-03-15
sz000900,现代投资,3.64,2024-03-15
sz000901,航天科技,18.29,2024-03-15
sz000902,新洋丰,12.26,2024-03-15
sz000903,ST云动,1.95,2024-03-15
sz000905,厦门港务,8.09,2024-03-15
sz000906,浙商中拓,5.3,2024-03-15
sz000908,石药景峰,6.88,2024-03-15
sz000909,*ST数源,4.36,2024-03-15
sz000910,大亚圣象,5.37,2024-03-15
sz000911,*ST广糖,4.13,2024-03-15
sz000912,泸天化,3.4,2024-03-15
sz000913,钱江摩托,10.59,2024-03-15
sz000915,华特达因,25.36,2024-03-15
sz000917,电广传媒,6.72,2024-03-15
sz000919,金陵药业,6.18,2024-03-15
sz000920,沃顿科技,13.4,2024-03-15
sz000921,海信家电,26.33,2024-03-15
sz000922,佳电股份,13.31,2024-03-15
sz000923,河钢资源,12.89,2024-03-15
sz000925,众合科技,9.76,2024-03-15
sz000926,福星股份,2.01,2024-03-15
sz000927,中国铁物,2.36,2024-03-15
sz000928,中钢国际,5.04,2024-03-15
sz000929,兰州黄河,9.05,2024-03-15
sz000930,中粮科技,4.46,2024-03-15
sz000931,中 关 村,4.26,2024-03-15
sz000932,华菱钢铁,3.54,2024-03-15
sz000933,神火股份,22.06,2024-03-15
sz000935,四川双马,26.35,2024-03-15
sz000936,华西股份,5.36,2024-03-15
sz000937,冀中能源,4.27,2024-03-15
sz000938,紫光股份,30.28,2024-03-15
sz000948,南天信息,12.04,2024-03-15
sz000949,新乡化纤,6.35,2024-03-15
sz000950,重药控股,5.32,2024-03-15
sz000951,中国重汽,22.35,2024-03-15
sz000952,广济药业,5.76,2024-03-15
sz000953,中哲精化,5.44,2024-03-15
sz000955,欣龙控股,4.44,2024-03-15
sz000957,中通客车,9.86,2024-03-15
sz000958,电投产融,5.64,2024-03-15
sz000959,首钢股份,3.56,2024-03-15
sz000960,锡业股份,40.48,2024-03-15
sz000962,东方钽业,75.56,2024-03-15
sz000963,华东医药,30.05,2024-03-15
sz000965,天保基建,3.03,2024-03-15
sz000966,长源电力,3.99,2024-03-15
sz000967,盈峰环境,10.48,2024-03-15
sz000968,蓝焰控股,6.25,2024-03-15
sz000969,安泰科技,24.06,2024-03-15
sz000970,中科三环,16.48,2024-03-15
sz000972,中基健康,3.64,2024-03-15
sz000973,佛塑科技,13.76,2024-03-15
sz000975,山金国际,19.84,2024-03-15
sz000977,浪潮信息,66.35,2024-03-15
sz000978,桂林旅游,5.54,2024-03-15
sz000980,众泰汽车,2.01,2024-03-15
sz000981,山子高科,2.96,2024-03-15
sz000983,山西焦煤,6.23,2024-03-15
sz000985,大庆华科,14.89,2024-03-15
sz000987,越秀资本,8.13,2024-03-15
sz000988,华工科技,153.95,2024-03-15
sz000989,九芝堂,8.31,2024-03-15
sz000990,诚志股份,8.85,2024-03-15
sz000993,闽东电力,10.16,2024-03-15
sz000995,皇台酒业,9.99,2024-03-15
sz000997,新 大 陆,16.55,2024-03-15
sz000998,隆平高科,7.75,2024-03-15
sz000999,华润三九,24.03,2024-03-15
sz001201,东瑞股份,11.44,2024-03-15
sz001202,炬申股份,14.32,2024-03-15
sz001203,大中矿业,31.56,2024-03-15
sz001205,盛航股份,13.81,2024-03-15
sz001206,依依股份,18.64,2024-03-15
sz001207,联科科技,15.26,2024-03-15
sz001208,华菱线缆,14.74,2024-03-15
sz001209,洪兴股份,16.9,2024-03-15
sz001210,金房能源,22.23,2024-03-15
sz001211,双枪科技,23.53,2024-03-15
sz001212,中旗新材,44.69,2024-03-15
sz001213,中铁特货,3.47,2024-03-15
sz001215,千味央厨,37.46,2024-03-15
sz001216,华瓷股份,14.63,2024-03-15
sz001217,华尔泰,9.0,2024-03-15
sz001218,丽臣实业,24.12,2024-03-15
sz001219,青岛食品,12.26,2024-03-15
sz001220,世盟股份,29.74,2024-03-15
sz001221,悍高集团,41.91,2024-03-15
sz001222,源飞宠物,13.96,2024-03-15
sz001223,欧克科技,42.75,2024-03-15
sz001225,和泰机电,43.45,2024-03-15
sz001226,拓山重工,48.21,2024-03-15
sz001227,兰州银行,2.04,2024-03-15
sz001228,永泰运,28.6,2024-03-15
sz001229,魅视科技,35.28,2024-03-15
sz001230,劲旅环境,16.59,2024-03-15
sz001231,农心科技,19.25,2024-03-15
sz001233,海安集团,46.16,2024-03-15
sz001234,泰慕士,20.95,2024-03-15
sz001236,弘业期货,7.34,2024-03-15
sz001237,惠康科技,67.56,2024-03-15
sz001238,浙江正特,28.33,2024-03-15
sz001239,永达股份,13.26,2024-03-15
sz001248,C华润,22.02,2024-03-15
sz001255,博菲电气,26.54,2024-03-15
sz001256,炜冈科技,29.73,2024-03-15
sz001257,盛龙股份,27.83,2024-03-15
sz001258,立新能源,7.1,2024-03-15
sz001259,利仁科技,63.5,2024-03-15
sz001260,坤泰股份,16.83,2024-03-15
sz001266,宏英智能,47.05,2024-03-15
sz001267,汇绿生态,45.7,2024-03-15
sz001268,联合精密,39.4,2024-03-15
sz001269,欧晶科技,20.8,2024-03-15
sz001270,铖昌科技,163.32,2024-03-15
sz001277,速达股份,28.89,2024-03-15
sz001278,一彬科技,16.21,2024-03-15
sz001279,强邦新材,27.98,2024-03-15
sz001280,中国铀业,66.31,2024-03-15
sz001282,三联锻造,19.39,2024-03-15
sz001283,豪鹏科技,50.8,2024-03-15
sz001285,瑞立科密,43.05,2024-03-15
sz001286,陕西能源,10.57,2024-03-15
sz001287,中电港,28.61,2024-03-15
sz001288,运机集团,25.36,2024-03-15
sz001289,龙源电力,15.77,2024-03-15
sz001296,长江材料,20.7,2024-03-15
sz001298,好上好,20.06,2024-03-15
sz001299,美能能源,10.43,2024-03-15
sz001300,三柏硕,11.59,2024-03-15
sz001301,尚太科技,61.19,2024-03-15
sz001306,夏厦精密,63.29,2024-03-15
sz001308,康冠科技,20.95,2024-03-15
sz001309,德明利,881.91,2024-03-15
sz001311,多利科技,17.44,2024-03-15
sz001312,福恩股份,19.44,2024-03-15
sz001313,粤海饲料,7.77,2024-03-15
sz001314,亿道信息,59.4,2024-03-15
sz001316,润贝航科,33.61,2024-03-15
sz001317,三羊马,48.43,2024-03-15
sz001318,阳光乳业,10.45,2024-03-15
sz001319,铭科精技,22.9,2024-03-15
sz001322,箭牌家居,6.31,2024-03-15
sz001323,慕思股份,16.8,2024-03-15
sz001324,长青科技,19.95,2024-03-15
sz001325,元创股份,38.17,2024-03-15
sz001326,联域股份,62.39,2024-03-15
sz001328,登康口腔,27.19,2024-03-15
sz001330,博纳影业,5.49,2024-03-15
sz001331,胜通能源,63.49,2024-03-15
sz001332,锡装股份,35.8,2024-03-15
sz001333,光华股份,19.94,2024-03-15
sz001335,信凯科技,37.68,2024-03-15
sz001336,楚环科技,22.9,2024-03-15
sz001337,四川黄金,41.21,2024-03-15
sz001338,永顺泰,8.85,2024-03-15
sz001339,智微智能,97.5,2024-03-15
sz001356,富岭股份,8.66,2024-03-15
sz001358,兴欣新材,27.2,2024-03-15
sz001359,平安电工,117.08,2024-03-15
sz001360,南矿集团,18.0,2024-03-15
sz001365,天海电子,42.38,2024-03-15
sz001366,播恩集团,11.58,2024-03-15
sz001367,海森药业,20.27,2024-03-15
sz001368,通达创智,21.62,2024-03-15
sz001369,双欣材料,13.31,2024-03-15
sz001373,翔腾新材,30.7,2024-03-15
sz001376,百通能源,10.81,2024-03-15
sz001378,德冠新材,19.91,2024-03-15
sz001379,腾达科技,16.36,2024-03-15
sz001380,华纬科技,17.26,2024-03-15
sz001382,新亚电缆,16.39,2024-03-15
sz001386,马可波罗,14.74,2024-03-15
sz001387,雪祺电气,13.38,2024-03-15
sz001388,信通电子,27.73,2024-03-15
sz001389,广合科技,203.0,2024-03-15
sz001390,古麒绒材,20.24,2024-03-15
sz001391,国货航,4.23,2024-03-15
sz001393,维通利,52.44,2024-03-15
sz001395,亚联机械,24.6,2024-03-15
sz001396,誉帆科技,36.13,2024-03-15
sz001399,惠科股份,42.14,2024-03-15
sz001400,江顺科技,125.21,2024-03-15
sz001696,宗申动力,19.97,2024-03-15
sz001872,招商港口,20.85,2024-03-15
sz001896,豫能控股,15.77,2024-03-15
sz001914,招商积余,8.49,2024-03-15
sz001965,招商公路,9.35,2024-03-15
sz001979,招商蛇口,6.65,2024-03-15
sz002001,新 和 成,30.0,2024-03-15
sz002003,伟星股份,8.78,2024-03-15
sz002004,华邦健康,4.16,2024-03-15
sz002005,ST德豪,2.55,2024-03-15
sz002006,精工科技,15.86,2024-03-15
sz002007,华兰生物,12.88,2024-03-15
sz002008,大族激光,129.64,2024-03-15
sz002009,天奇股份,21.99,2024-03-15
sz002010,传化智联,4.7,2024-03-15
sz002011,盾安环境,10.77,2024-03-15
sz002012,凯恩股份,6.4,2024-03-15
sz002014,永新股份,11.07,2024-03-15
sz002015,协鑫能科,15.53,2024-03-15
sz002016,世荣兆业,4.09,2024-03-15
sz002017,东信和平,14.32,2024-03-15
sz002019,亿帆医药,10.03,2024-03-15
sz002020,京新药业,15.19,2024-03-15
sz002021,中捷资源,2.58,2024-03-15
sz002022,科华生物,4.88,2024-03-15
sz002023,海特高新,12.7,2024-03-15
sz002024,ST易购,1.26,2024-03-15
sz002025,航天电器,83.7,2024-03-15
sz002026,山东威达,11.3,2024-03-15
sz002027,分众传媒,4.9,2024-03-15
sz002028,思源电气,167.65,2024-03-15
sz002029,七 匹 狼,8.62,2024-03-15
sz002030,达安基因,5.22,2024-03-15
sz002031,巨轮智能,6.22,2024-03-15
sz002032,苏 泊 尔,42.04,2024-03-15
sz002033,丽江股份,8.51,2024-03-15
sz002034,旺能环境,15.5,2024-03-15
sz002035,华帝股份,4.68,2024-03-15
sz002036,联创电子,7.42,2024-03-15
sz002037,保利联合,6.41,2024-03-15
sz002038,双鹭药业,6.39,2024-03-15
sz002039,黔源电力,20.48,2024-03-15
sz002040,南 京 港,7.83,2024-03-15
sz002041,登海种业,8.14,2024-03-15
sz002042,华孚时尚,3.51,2024-03-15
sz002043,兔 宝 宝,11.55,2024-03-15
sz002044,美年健康,4.92,2024-03-15
sz002045,国光电器,7.99,2024-03-15
sz002046,国机精工,71.99,2024-03-15
sz002047,宝鹰股份,4.54,2024-03-15
sz002048,宁波华翔,26.22,2024-03-15
sz002049,紫光国微,81.76,2024-03-15
sz002050,三花智控,48.99,2024-03-15
sz002051,中工国际,10.52,2024-03-15
sz002052,同洲电子,8.34,2024-03-15
sz002053,云南能投,9.57,2024-03-15
sz002054,德美化工,7.02,2024-03-15
sz002055,ST得润,6.76,2024-03-15
sz002056,横店东磁,32.82,2024-03-15
sz002057,中钢天源,12.53,2024-03-15
sz002058,威尔泰,20.38,2024-03-15
sz002059,云南旅游,4.36,2024-03-15
sz002060,广东建工,3.09,2024-03-15
sz002061,浙江交科,3.57,2024-03-15
sz002062,宏润建设,7.56,2024-03-15
sz002063,远光软件,5.16,2024-03-15
sz002064,华峰化学,10.45,2024-03-15
sz002065,东华软件,7.08,2024-03-15
sz002066,瑞泰科技,21.03,2024-03-15
sz002067,景兴纸业,4.2,2024-03-15
sz002068,黑猫股份,14.2,2024-03-15
sz002069,獐子岛,3.08,2024-03-15
sz002072,凯瑞德,9.64,2024-03-15
sz002073,软控股份,5.44,2024-03-15
sz002074,国轩高科,27.05,2024-03-15
sz002075,沙钢股份,3.45,2024-03-15
sz002076,星光股份,2.45,2024-03-15
sz002077,大港股份,17.48,2024-03-15
sz002078,太阳纸业,12.58,2024-03-15
sz002079,苏州固锝,14.08,2024-03-15
sz002080,中材科技,85.09,2024-03-15
sz002081,金 螳 螂,4.38,2024-03-15
sz002082,ST万邦,11.59,2024-03-15
sz002083,孚日股份,10.21,2024-03-15
sz002084,海鸥住工,3.62,2024-03-15
sz002085,万丰奥威,11.47,2024-03-15
sz002086,东方海洋,1.79,2024-03-15
sz002088,鲁阳节能,7.99,2024-03-15
sz002090,金智科技,9.59,2024-03-15
sz002091,江苏国泰,7.46,2024-03-15
sz002092,中泰化学,4.05,2024-03-15
sz002093,国脉科技,6.46,2024-03-15
sz002094,青岛金王,4.51,2024-03-15
sz002095,生 意 宝,13.11,2024-03-15
sz002096,易普力,9.08,2024-03-15
sz002097,山河智能,7.48,2024-03-15
sz002098,浔兴股份,6.76,2024-03-15
sz002099,海翔药业,5.47,2024-03-15
sz002100,天康生物,6.48,2024-03-15
sz002101,广东鸿图,9.29,2024-03-15
sz002102,ST能特,2.37,2024-03-15
sz002103,广博股份,6.16,2024-03-15
sz002104,恒宝股份,10.28,2024-03-15
sz002105,信隆健康,5.21,2024-03-15
sz002106,莱宝高科,14.63,2024-03-15
sz002107,沃华医药,6.64,2024-03-15
sz002108,沧州明珠,4.23,2024-03-15
sz002109,ST兴化,2.79,2024-03-15
sz002110,三钢闽光,2.94,2024-03-15
sz002111,威海广泰,9.39,2024-03-15
sz002112,三变科技,16.43,2024-03-15
sz002114,罗平锌电,7.06,2024-03-15
sz002115,三维通信,10.69,2024-03-15
sz002116,中国海诚,6.98,2024-03-15
sz002117,东港股份,8.29,2024-03-15
sz002119,康强电子,39.04,2024-03-15
sz002120,韵达股份,6.81,2024-03-15
sz002121,科陆电子,5.32,2024-03-15
sz002122,ST汇洲,2.55,2024-03-15
sz002123,梦网科技,7.95,2024-03-15
sz002124,天邦食品,2.27,2024-03-15
sz002125,湘潭电化,13.0,2024-03-15
sz002126,银轮股份,53.21,2024-03-15
sz002127,南极电商,2.76,2024-03-15
sz002128,电投能源,24.55,2024-03-15
sz002129,TCL中环,10.37,2024-03-15
sz002130,沃尔核材,18.28,2024-03-15
sz002131,利欧股份,4.52,2024-03-15
sz002132,恒星科技,5.56,2024-03-15
sz002133,广宇集团,2.54,2024-03-15
sz002134,天津普林,29.12,2024-03-15
sz002135,东南网架,6.66,2024-03-15
sz002136,安 纳 达,12.99,2024-03-15
sz002137,实益达,10.42,2024-03-15
sz002138,顺络电子,64.87,2024-03-15
sz002139,拓邦股份,10.28,2024-03-15
sz002140,东华科技,9.29,2024-03-15
sz002141,贤丰控股,5.14,2024-03-15
sz002142,宁波银行,30.29,2024-03-15
sz002144,宏达高科,10.36,2024-03-15
sz002145,钛能化学,4.69,2024-03-15
sz002146,荣盛发展,1.13,2024-03-15
sz002148,北纬科技,6.56,2024-03-15
sz002149,西部材料,49.45,2024-03-15
sz002150,正泰电源,26.9,2024-03-15
sz002151,北斗星通,32.45,2024-03-15
sz002152,广电运通,9.51,2024-03-15
sz002153,石基信息,7.57,2024-03-15
sz002154,报 喜 鸟,3.88,2024-03-15
sz002155,湖南黄金,25.93,2024-03-15
sz002156,通富微电,64.8,2024-03-15
sz002157,正邦科技,2.89,2024-03-15
sz002158,汉钟精机,35.97,2024-03-15
sz002159,三特索道,13.21,2024-03-15
sz002160,常铝股份,3.79,2024-03-15
sz002161,远 望 谷,5.62,2024-03-15
sz002162,悦心健康,3.67,2024-03-15
sz002163,海南发展,8.67,2024-03-15
sz002164,宁波东力,12.91,2024-03-15
sz002165,红 宝 丽,6.22,2024-03-15
sz002166,莱茵生物,6.56,2024-03-15
sz002167,东方锆业,25.04,2024-03-15
sz002168,ST惠程,3.82,2024-03-15
sz002169,智光电气,13.87,2024-03-15
sz002170,芭田股份,11.24,2024-03-15
sz002171,楚江新材,13.09,2024-03-15
sz002172,澳洋健康,3.01,2024-03-15
sz002173,创新医疗,18.39,2024-03-15
sz002174,游族网络,12.33,2024-03-15
sz002175,*ST东智,2.61,2024-03-15
sz002176,江特电机,10.17,2024-03-15
sz002177,御银股份,5.59,2024-03-15
sz002178,延华智能,4.48,2024-03-15
sz002179,中航光电,42.35,2024-03-15
sz002180,奔图科技,16.37,2024-03-15
sz002181,粤 传 媒,9.36,2024-03-15
sz002182,宝武镁业,15.28,2024-03-15
sz002183,怡 亚 通,4.96,2024-03-15
sz002184,海得控制,9.98,2024-03-15
sz002185,华天科技,19.51,2024-03-15
sz002186,全 聚 德,8.7,2024-03-15
sz002187,广百股份,4.89,2024-03-15
sz002188,中天服务,5.14,2024-03-15
sz002189,中光学,21.4,2024-03-15
sz002190,成飞集成,24.21,2024-03-15
sz002191,劲嘉股份,3.87,2024-03-15
sz002192,融捷股份,91.59,2024-03-15
sz002193,ST如意,4.59,2024-03-15
sz002194,武汉凡谷,9.55,2024-03-15
sz002195,岩山科技,6.53,2024-03-15
sz002196,方正电机,13.99,2024-03-15
sz002197,证通电子,5.97,2024-03-15
sz002198,ST嘉应,3.51,2024-03-15
sz002199,*ST东晶,12.89,2024-03-15
sz002200,交投生态,6.58,2024-03-15
sz002201,九鼎新材,10.31,2024-03-15
sz002202,金风科技,24.59,2024-03-15
sz002203,海亮股份,21.77,2024-03-15
sz002204,大连重工,5.44,2024-03-15
sz002205,国统股份,10.5,2024-03-15
sz002206,海 利 得,5.43,2024-03-15
sz002207,*ST准油,6.8,2024-03-15
sz002208,合肥城建,19.22,2024-03-15
sz002209,达 意 隆,10.94,2024-03-15
sz002210,飞马国际,2.23,2024-03-15
sz002211,ST宏达,4.2,2024-03-15
sz002212,天融信,5.74,2024-03-15
sz002213,大为股份,34.99,2024-03-15
sz002214,*ST大立,14.69,2024-03-15
sz002215,诺 普 信,8.83,2024-03-15
sz002216,三全食品,12.19,2024-03-15
sz002217,ST合力泰,1.76,2024-03-15
sz002218,拓日新能,3.79,2024-03-15
sz002219,新里程,1.83,2024-03-15
sz002221,东华能源,5.41,2024-03-15
sz002222,福晶科技,82.3,2024-03-15
sz002223,鱼跃医疗,26.6,2024-03-15
sz002224,三 力 士,3.44,2024-03-15
sz002225,濮耐股份,4.57,2024-03-15
sz002226,江南化工,4.69,2024-03-15
sz002227,*ST特迅,6.88,2024-03-15
sz002228,合兴包装,3.09,2024-03-15
sz002229,鸿博股份,10.38,2024-03-15
sz002230,科大讯飞,41.51,2024-03-15
sz002232,启明信息,14.86,2024-03-15
sz002233,塔牌集团,7.52,2024-03-15
sz002234,民和股份,7.09,2024-03-15
sz002235,安妮股份,9.31,2024-03-15
sz002236,大华股份,16.8,2024-03-15
sz002237,恒邦股份,13.73,2024-03-15
sz002238,天威视讯,5.54,2024-03-15
sz002239,奥特佳,2.53,2024-03-15
sz002240,盛新锂能,42.1,2024-03-15
sz002241,歌尔股份,22.05,2024-03-15
sz002242,九阳股份,8.31,2024-03-15
sz002243,力合科创,6.77,2024-03-15
sz002244,滨江集团,8.01,2024-03-15
sz002245,蔚蓝锂芯,20.34,2024-03-15
sz002246,北化股份,19.05,2024-03-15
sz002247,聚力文化,2.23,2024-03-15
sz002248,华东数控,9.52,2024-03-15
sz002249,大洋电机,8.33,2024-03-15
sz002250,联化科技,15.65,2024-03-15
sz002251,步步高,3.54,2024-03-15
sz002252,上海莱士,4.61,2024-03-15
sz002253,川大智胜,10.25,2024-03-15
sz002254,泰和新材,16.68,2024-03-15
sz002255,海陆重工,9.45,2024-03-15
sz002256,兆新股份,3.52,2024-03-15
sz002258,利尔化学,13.75,2024-03-15
sz002259,升达林业,3.96,2024-03-15
sz002261,拓维信息,29.18,2024-03-15
sz002262,恩华药业,19.98,2024-03-15
sz002263,大东南,3.24,2024-03-15
sz002264,新 华 都,6.04,2024-03-15
sz002265,建设工业,18.49,2024-03-15
sz002266,浙富控股,5.3,2024-03-15
sz002267,陕天然气,6.89,2024-03-15
sz002268,电科网安,13.55,2024-03-15
sz002269,美邦服饰,1.38,2024-03-15
sz002270,华明装备,20.14,2024-03-15
sz002271,东方雨虹,12.3,2024-03-15
sz002272,川润股份,23.26,2024-03-15
sz002273,水晶光电,36.98,2024-03-15
sz002274,华昌化工,4.91,2024-03-15
sz002275,桂林三金,13.17,2024-03-15
sz002276,万马股份,10.72,2024-03-15
sz002277,友阿股份,6.35,2024-03-15
sz002278,神开股份,7.95,2024-03-15
sz002279,久其软件,5.81,2024-03-15
sz002281,光迅科技,217.33,2024-03-15
sz002282,博深股份,5.84,2024-03-15
sz002283,天润工业,10.24,2024-03-15
sz002284,亚太股份,10.41,2024-03-15
sz002285,世联行,2.08,2024-03-15
sz002286,保龄宝,8.81,2024-03-15
sz002287,奇正藏药,20.2,2024-03-15
sz002289,宇顺电子,46.77,2024-03-15
sz002290,禾盛新材,86.0,2024-03-15
sz002291,遥望科技,4.9,2024-03-15
sz002292,奥飞娱乐,7.73,2024-03-15
sz002293,罗莱生活,11.07,2024-03-15
sz002294,信立泰,40.08,2024-03-15
sz002295,精艺股份,8.79,2024-03-15
sz002296,辉煌科技,9.24,2024-03-15
sz002297,博云新材,27.58,2024-03-15
sz002298,中电鑫龙,7.53,2024-03-15
sz002299,圣农发展,16.33,2024-03-15
sz002300,太阳电缆,6.83,2024-03-15
sz002301,齐心集团,8.09,2024-03-15
sz002302,西部建设,4.45,2024-03-15
sz002303,美盈森,4.3,2024-03-15
sz002304,洋河股份,38.68,2024-03-15
sz002305,*ST南置,2.01,2024-03-15
sz002306,ST云网,2.08,2024-03-15
sz002307,北新路桥,3.04,2024-03-15
sz002309,中利集团,2.77,2024-03-15
sz002310,东方新能,2.22,2024-03-15
sz002311,海大集团,45.39,2024-03-15
sz002312,川发龙蟒,9.2,2024-03-15
sz002313,日海智能,8.12,2024-03-15
sz002314,南山控股,2.06,2024-03-15
sz002315,焦点科技,24.21,2024-03-15
sz002316,亚联发展,4.27,2024-03-15
sz002317,众生药业,27.44,2024-03-15
sz002318,久立特材,23.85,2024-03-15
sz002319,乐通股份,11.2,2024-03-15
sz002320,海峡股份,6.55,2024-03-15
sz002321,华英农业,1.8,2024-03-15
sz002322,理工能科,10.18,2024-03-15
sz002323,*ST雅博,1.42,2024-03-15
sz002324,普利特,12.04,2024-03-15
sz002326,永太科技,25.81,2024-03-15
sz002327,富安娜,6.45,2024-03-15
sz002328,新朋股份,7.7,2024-03-15
sz002329,皇氏集团,2.97,2024-03-15
sz002330,得利斯,3.65,2024-03-15
sz002331,皖通科技,7.22,2024-03-15
sz002332,仙琚制药,8.38,2024-03-15
sz002333,罗普斯金,4.95,2024-03-15
sz002334,英威腾,7.26,2024-03-15
sz002335,科华数据,37.95,2024-03-15
sz002337,赛象科技,4.67,2024-03-15
sz002338,奥普光电,56.7,2024-03-15
sz002339,积成电子,7.11,2024-03-15
sz002340,格林美,6.69,2024-03-15
sz002342,巨力索具,10.96,2024-03-15
sz002343,慈文传媒,4.65,2024-03-15
